14.56589484 -8.152128463e-06
14.56589779 -8.152128468e-06
14.56590077 -8.152128474e-06
14.56590361 -8.152128479e-06
14.56590582 -8.152128484e-06
14.56590687 -8.152128489e-06
14.56590678 -8.152128493e-06
14.56590633 -8.152128495e-06
14.56590632 -8.152128494e-06
14.56590669 -8.15212849e-06
14.56590662 -8.152128486e-06
14.56590562 -8.152128483e-06
14.56590436 -8.152128483e-06
14.56590422 -8.152128484e-06
14.5659058 -8.152128486e-06
14.56590806 -8.152128488e-06
14.56590911 -8.152128488e-06
14.5658867 -8.152128456e-06
14.56589167 -8.152128463e-06
14.56589643 -8.152128471e-06
14.56590098 -8.152128477e-06
14.56590526 -8.152128483e-06
14.56590889 -8.152128489e-06
14.56591147 -8.152128493e-06
14.56591297 -8.152128496e-06
14.56591338 -8.152128495e-06
14.56591229 -8.152128491e-06
14.56590921 -8.152128485e-06
14.56590462 -8.15212848e-06
14.5659005 -8.152128476e-06
14.56589931 -8.152128476e-06
14.56590207 -8.152128479e-06
14.56590724 -8.152128484e-06
14.5659117 -8.152128488e-06
14.5658836 -8.152128452e-06
14.56589058 -8.152128462e-06
14.56589645 -8.15212847e-06
14.56590148 -8.152128477e-06
14.56590632 -8.152128483e-06
14.56591105 -8.152128489e-06
14.56591508 -8.152128493e-06
14.56591765 -8.152128495e-06
14.56591799 -8.152128495e-06
14.56591541 -8.15212849e-06
14.56590982 -8.152128484e-06
14.56590258 -8.152128477e-06
14.56589666 -8.152128473e-06
14.56589524 -8.152128472e-06
14.56589945 -8.152128476e-06
14.5659072 -8.152128483e-06
14.56591444 -8.152128491e-06
14.56588559 -8.152128453e-06
14.56589365 -8.152128463e-06
14.56589935 -8.152128472e-06
14.56590329 -8.152128479e-06
14.56590684 -8.152128483e-06
14.56591063 -8.152128487e-06
14.56591419 -8.15212849e-06
14.5659165 -8.152128492e-06
14.56591655 -8.152128491e-06
14.56591362 -8.152128488e-06
14.56590771 -8.152128483e-06
14.56590028 -8.152128477e-06
14.56589438 -8.152128473e-06
14.56589328 -8.152128472e-06
14.56589822 -8.152128477e-06
14.56590712 -8.152128485e-06
14.56591568 -8.152128496e-06
14.56588868 -8.152128454e-06
14.56589649 -8.152128465e-06
14.565901 -8.152128473e-06
14.56590307 -8.152128478e-06
14.56590446 -8.15212848e-06
14.56590618 -8.152128482e-06
14.56590801 -8.152128483e-06
14.56590928 -8.152128484e-06
14.56590945 -8.152128485e-06
14.56590806 -8.152128484e-06
14.56590483 -8.152128482e-06
14.56590025 -8.152128479e-06
14.56589626 -8.152128477e-06
14.56589562 -8.152128477e-06
14.56589998 -8.152128481e-06
14.56590812 -8.15212849e-06
14.56591638 -8.152128501e-06
14.56588932 -8.152128455e-06
14.56589574 -8.152128464e-06
14.56589869 -8.15212847e-06
14.56589914 -8.152128473e-06
14.56589884 -8.152128474e-06
14.56589872 -8.152128473e-06
14.56589876 -8.152128473e-06
14.56589901 -8.152128474e-06
14.56589995 -8.152128477e-06
14.56590176 -8.15212848e-06
14.56590355 -8.152128482e-06
14.56590403 -8.152128484e-06
14.56590313 -8.152128484e-06
14.56590273 -8.152128485e-06
14.56590521 -8.152128488e-06
14.56591108 -8.152128495e-06
14.56591794 -8.152128504e-06
14.56588784 -8.152128456e-06
14.56589216 -8.152128462e-06
14.56589353 -8.152128466e-06
14.56589294 -8.152128466e-06
14.56589184 -8.152128465e-06
14.56589074 -8.152128463e-06
14.56588962 -8.152128462e-06
14.56588924 -8.152128463e-06
14.56589128 -8.152128468e-06
14.56589667 -8.152128475e-06
14.56590396 -8.152128483e-06
14.56590987 -8.152128489e-06
14.56591208 -8.152128492e-06
14.56591147 -8.152128493e-06
14.56591138 -8.152128495e-06
14.56591437 -8.152128499e-06
14.56591964 -8.152128505e-06
14.5658877 -8.152128457e-06
14.56588965 -8.15212846e-06
14.56588924 -8.152128461e-06
14.56588757 -8.152128459e-06
14.56588589 -8.152128456e-06
14.56588433 -8.152128453e-06
14.56588264 -8.152128452e-06
14.56588193 -8.152128454e-06
14.56588473 -8.152128461e-06
14.56589265 -8.152128472e-06
14.5659039 -8.152128483e-06
14.56591371 -8.152128492e-06
14.56591794 -8.152128496e-06
14.56591665 -8.152128497e-06
14.56591401 -8.152128497e-06
14.56591441 -8.152128498e-06
14.56591849 -8.152128501e-06
14.56589141 -8.15212846e-06
14.56589113 -8.15212846e-06
14.56588856 -8.152128458e-06
14.56588514 -8.152128454e-06
14.56588234 -8.15212845e-06
14.56588024 -8.152128447e-06
14.56587831 -8.152128446e-06
14.56587749 -8.152128449e-06
14.56588043 -8.152128457e-06
14.56588905 -8.152128469e-06
14.56590158 -8.152128481e-06
14.56591268 -8.15212849e-06
14.56591731 -8.152128495e-06
14.56591503 -8.152128495e-06
14.5659104 -8.152128492e-06
14.56590892 -8.152128491e-06
14.56591219 -8.152128492e-06
14.56589731 -8.152128464e-06
14.56589548 -8.152128461e-06
14.56589086 -8.152128457e-06
14.56588538 -8.152128452e-06
14.56588109 -8.152128448e-06
14.56587842 -8.152128445e-06
14.56587669 -8.152128444e-06
14.56587616 -8.152128448e-06
14.56587884 -8.152128455e-06
14.5658865 -8.152128466e-06
14.56589771 -8.152128477e-06
14.5659076 -8.152128485e-06
14.56591123 -8.152128489e-06
14.56590796 -8.152128487e-06
14.56590216 -8.152128483e-06
14.56589949 -8.15212848e-06
14.56590196 -8.152128479e-06
14.56590052 -8.152128465e-06
14.56589833 -8.152128461e-06
14.56589294 -8.152128456e-06
14.56588646 -8.152128452e-06
14.56588149 -8.152128448e-06
14.56587897 -8.152128447e-06
14.56587813 -8.152128447e-06
14.56587842 -8.15212845e-06
14.56588075 -8.152128456e-06
14.56588642 -8.152128464e-06
14.56589464 -8.152128472e-06
14.56590174 -8.152128478e-06
14.5659037 -8.152128479e-06
14.56589984 -8.152128477e-06
14.5658938 -8.152128472e-06
14.56589051 -8.152128468e-06
14.56589197 -8.152128466e-06
14.56589702 -8.152128461e-06
14.56589593 -8.152128457e-06
14.56589202 -8.152128454e-06
14.56588698 -8.152128452e-06
14.56588328 -8.152128451e-06
14.5658821 -8.152128451e-06
14.56588274 -8.152128452e-06
14.56588398 -8.152128454e-06
14.56588575 -8.152128458e-06
14.56588892 -8.152128462e-06
14.56589347 -8.152128467e-06
14.56589733 -8.15212847e-06
14.56589776 -8.15212847e-06
14.56589405 -8.152128467e-06
14.56588868 -8.152128462e-06
14.56588537 -8.152128458e-06
14.56588585 -8.152128456e-06
14.56588727 -8.152128452e-06
14.56588834 -8.15212845e-06
14.5658881 -8.15212845e-06
14.56588695 -8.152128452e-06
14.56588635 -8.152128454e-06
14.56588727 -8.152128456e-06
14.56588916 -8.152128458e-06
14.56589066 -8.152128459e-06
14.56589123 -8.152128459e-06
14.56589158 -8.15212846e-06
14.56589254 -8.152128461e-06
14.56589362 -8.152128462e-06
14.56589323 -8.152128461e-06
14.56589047 -8.152128459e-06
14.56588649 -8.152128455e-06
14.5658837 -8.152128452e-06
14.56588366 -8.15212845e-06
14.56587618 -8.152128442e-06
14.56587953 -8.152128443e-06
14.56588365 -8.152128446e-06
14.56588718 -8.152128451e-06
14.56588997 -8.152128456e-06
14.56589247 -8.15212846e-06
14.56589444 -8.152128462e-06
14.56589496 -8.152128461e-06
14.56589354 -8.152128459e-06
14.56589107 -8.152128456e-06
14.56588913 -8.152128455e-06
14.56588842 -8.152128454e-06
14.56588809 -8.152128454e-06
14.56588684 -8.152128453e-06
14.56588451 -8.15212845e-06
14.56588247 -8.152128448e-06
14.56588236 -8.152128446e-06
14.56586965 -8.152128436e-06
14.56587433 -8.152128438e-06
14.56588146 -8.152128444e-06
14.56588803 -8.152128451e-06
14.56589246 -8.152128457e-06
14.56589481 -8.152128461e-06
14.56589542 -8.152128462e-06
14.56589404 -8.152128459e-06
14.56589054 -8.152128455e-06
14.56588597 -8.15212845e-06
14.56588234 -8.152128447e-06
14.56588103 -8.152128447e-06
14.56588152 -8.152128447e-06
14.56588192 -8.152128447e-06
14.56588094 -8.152128446e-06
14.56587929 -8.152128444e-06
14.56587903 -8.152128443e-06
14.56587067 -8.152128435e-06
14.56587522 -8.152128439e-06
14.56588258 -8.152128445e-06
14.56588886 -8.152128451e-06
14.56589196 -8.152128456e-06
14.56589219 -8.152128458e-06
14.56589061 -8.152128456e-06
14.56588757 -8.152128453e-06
14.56588302 -8.152128447e-06
14.56587779 -8.152128442e-06
14.56587394 -8.152128439e-06
14.56587311 -8.152128438e-06
14.56587486 -8.152128439e-06
14.56587671 -8.15212844e-06
14.56587649 -8.15212844e-06
14.56587448 -8.152128438e-06
14.56587338 -8.152128437e-06
14.56587778 -8.15212844e-06
14.5658811 -8.152128443e-06
14.56588596 -8.152128448e-06
14.56588869 -8.152128451e-06
14.56588783 -8.152128452e-06
14.56588468 -8.15212845e-06
14.56588113 -8.152128447e-06
14.56587769 -8.152128442e-06
14.56587376 -8.152128437e-06
14.56586947 -8.152128433e-06
14.56586651 -8.15212843e-06
14.56586669 -8.15212843e-06
14.5658697 -8.152128431e-06
14.56587274 -8.152128432e-06
14.56587286 -8.152128432e-06
14.56586999 -8.15212843e-06
14.56586732 -8.152128429e-06
14.5658817 -8.15212845e-06
14.56588739 -8.152128459e-06
14.56589469 -8.152128468e-06
14.56590155 -8.152128477e-06
14.56590604 -8.152128485e-06
14.56590726 -8.152128489e-06
14.56590573 -8.152128491e-06
14.56590304 -8.15212849e-06
14.56590069 -8.152128486e-06
14.56589921 -8.15212848e-06
14.56589827 -8.152128474e-06
14.56589755 -8.152128471e-06
14.56589764 -8.152128472e-06
14.56589957 -8.152128476e-06
14.56590365 -8.152128483e-06
14.56590859 -8.152128488e-06
14.56591207 -8.152128491e-06
14.56587696 -8.152128446e-06
14.56588357 -8.152128456e-06
14.565891 -8.152128466e-06
14.56589803 -8.152128475e-06
14.56590375 -8.152128482e-06
14.56590748 -8.152128488e-06
14.56590904 -8.15212849e-06
14.56590874 -8.15212849e-06
14.56590703 -8.152128486e-06
14.56590415 -8.152128479e-06
14.56590024 -8.152128472e-06
14.56589618 -8.152128466e-06
14.56589382 -8.152128465e-06
14.56589522 -8.152128469e-06
14.56590089 -8.152128477e-06
14.56590887 -8.152128486e-06
14.56591555 -8.152128493e-06
14.56587797 -8.152128445e-06
14.56588577 -8.152128456e-06
14.56589289 -8.152128466e-06
14.565899 -8.152128475e-06
14.56590436 -8.152128481e-06
14.56590887 -8.152128486e-06
14.56591189 -8.152128489e-06
14.56591264 -8.152128489e-06
14.56591066 -8.152128485e-06
14.56590598 -8.152128478e-06
14.56589938 -8.15212847e-06
14.56589279 -8.152128464e-06
14.56588905 -8.152128461e-06
14.56589073 -8.152128465e-06
14.56589823 -8.152128474e-06
14.56590891 -8.152128486e-06
14.56591824 -8.152128497e-06
14.56588232 -8.152128447e-06
14.56589085 -8.152128458e-06
14.5658971 -8.152128468e-06
14.56590138 -8.152128475e-06
14.56590498 -8.15212848e-06
14.56590842 -8.152128484e-06
14.56591096 -8.152128485e-06
14.56591133 -8.152128485e-06
14.56590872 -8.152128482e-06
14.56590325 -8.152128476e-06
14.56589604 -8.15212847e-06
14.56588922 -8.152128464e-06
14.56588568 -8.152128462e-06
14.56588792 -8.152128465e-06
14.5658963 -8.152128475e-06
14.56590818 -8.152128488e-06
14.56591891 -8.152128501e-06
14.56588478 -8.152128448e-06
14.5658932 -8.152128459e-06
14.56589825 -8.152128468e-06
14.56590068 -8.152128474e-06
14.56590232 -8.152128477e-06
14.56590403 -8.152128478e-06
14.56590521 -8.152128479e-06
14.56590476 -8.152128478e-06
14.56590229 -8.152128477e-06
14.56589825 -8.152128474e-06
14.56589351 -8.152128471e-06
14.56588932 -8.152128468e-06
14.56588743 -8.152128467e-06
14.56588979 -8.15212847e-06
14.56589723 -8.152128478e-06
14.56590813 -8.152128491e-06
14.56591868 -8.152128504e-06
14.5658827 -8.152128447e-06
14.56589016 -8.152128457e-06
14.56589407 -8.152128464e-06
14.56589534 -8.152128468e-06
14.56589587 -8.15212847e-06
14.56589647 -8.15212847e-06
14.56589662 -8.15212847e-06
14.56589588 -8.15212847e-06
14.56589477 -8.152128471e-06
14.56589425 -8.152128472e-06
14.56589453 -8.152128473e-06
14.56589498 -8.152128474e-06
14.56589541 -8.152128475e-06
14.56589703 -8.152128478e-06
14.56590165 -8.152128484e-06
14.56590964 -8.152128494e-06
14.56591876 -8.152128505e-06
14.56587872 -8.152128446e-06
14.56588459 -8.152128454e-06
14.56588736 -8.152128459e-06
14.56588806 -8.152128461e-06
14.56588834 -8.152128462e-06
14.56588864 -8.152128461e-06
14.5658884 -8.15212846e-06
14.56588787 -8.152128461e-06
14.56588868 -8.152128465e-06
14.56589235 -8.15212847e-06
14.56589825 -8.152128476e-06
14.56590361 -8.152128481e-06
14.56590606 -8.152128483e-06
14.5659061 -8.152128485e-06
14.56590683 -8.152128488e-06
14.565911 -8.152128494e-06
14.56591816 -8.152128502e-06
14.56587813 -8.152128446e-06
14.56588198 -8.152128451e-06
14.56588323 -8.152128454e-06
14.5658831 -8.152128455e-06
14.56588309 -8.152128454e-06
14.56588318 -8.152128453e-06
14.56588267 -8.152128453e-06
14.56588221 -8.152128455e-06
14.56588433 -8.15212846e-06
14.56589104 -8.152128469e-06
14.56590106 -8.152128478e-06
14.56590992 -8.152128485e-06
14.56591342 -8.152128489e-06
14.56591153 -8.152128489e-06
14.56590847 -8.152128489e-06
14.56590907 -8.15212849e-06
14.56591441 -8.152128495e-06
14.56588344 -8.15212845e-06
14.56588511 -8.152128452e-06
14.56588426 -8.152128453e-06
14.56588256 -8.152128452e-06
14.56588151 -8.152128451e-06
14.56588088 -8.152128449e-06
14.56587973 -8.152128448e-06
14.5658788 -8.152128451e-06
14.56588102 -8.152128458e-06
14.5658887 -8.152128468e-06
14.56590032 -8.152128479e-06
14.5659105 -8.152128487e-06
14.56591406 -8.15212849e-06
14.56591053 -8.152128489e-06
14.56590475 -8.152128485e-06
14.56590269 -8.152128483e-06
14.56590644 -8.152128485e-06
14.56589164 -8.152128455e-06
14.56589135 -8.152128455e-06
14.56588844 -8.152128454e-06
14.56588497 -8.152128452e-06
14.56588259 -8.15212845e-06
14.56588101 -8.152128449e-06
14.56587914 -8.152128448e-06
14.56587755 -8.152128451e-06
14.56587903 -8.152128457e-06
14.56588596 -8.152128466e-06
14.56589695 -8.152128477e-06
14.56590666 -8.152128485e-06
14.5659097 -8.152128487e-06
14.56590532 -8.152128485e-06
14.56589821 -8.152128479e-06
14.5658945 -8.152128474e-06
14.56589664 -8.152128473e-06
14.56589649 -8.152128458e-06
14.56589505 -8.152128457e-06
14.5658913 -8.152128455e-06
14.56588731 -8.152128454e-06
14.56588461 -8.152128453e-06
14.56588285 -8.152128451e-06
14.56588089 -8.152128451e-06
14.56587902 -8.152128453e-06
14.56587965 -8.152128458e-06
14.56588505 -8.152128465e-06
14.56589421 -8.152128474e-06
14.56590249 -8.15212848e-06
14.56590495 -8.152128482e-06
14.56590061 -8.152128479e-06
14.56589342 -8.152128473e-06
14.56588883 -8.152128467e-06
14.56588932 -8.152128463e-06
14.56589386 -8.152128457e-06
14.56589246 -8.152128456e-06
14.56589004 -8.152128455e-06
14.56588795 -8.152128455e-06
14.56588694 -8.152128456e-06
14.56588637 -8.152128456e-06
14.56588516 -8.152128457e-06
14.56588352 -8.152128457e-06
14.56588348 -8.15212846e-06
14.56588714 -8.152128464e-06
14.56589404 -8.15212847e-06
14.56590058 -8.152128475e-06
14.56590261 -8.152128477e-06
14.56589896 -8.152128474e-06
14.5658925 -8.152128468e-06
14.56588768 -8.152128462e-06
14.56588684 -8.152128458e-06
14.5658851 -8.152128452e-06
14.56588478 -8.152128451e-06
14.56588564 -8.152128453e-06
14.56588759 -8.152128456e-06
14.5658899 -8.15212846e-06
14.56589141 -8.152128462e-06
14.56589123 -8.152128462e-06
14.56588976 -8.152128462e-06
14.56588889 -8.152128462e-06
14.5658906 -8.152128464e-06
14.56589503 -8.152128467e-06
14.56589972 -8.15212847e-06
14.5659014 -8.152128472e-06
14.56589869 -8.15212847e-06
14.56589337 -8.152128465e-06
14.56588888 -8.152128459e-06
14.56588755 -8.152128456e-06
14.56587578 -8.152128444e-06
14.56587685 -8.152128446e-06
14.56588147 -8.15212845e-06
14.56588775 -8.152128456e-06
14.56589331 -8.152128462e-06
14.56589648 -8.152128466e-06
14.56589674 -8.152128467e-06
14.56589487 -8.152128465e-06
14.56589272 -8.152128463e-06
14.56589223 -8.152128462e-06
14.56589407 -8.152128463e-06
14.56589688 -8.152128465e-06
14.56589817 -8.152128466e-06
14.56589637 -8.152128466e-06
14.56589224 -8.152128462e-06
14.56588844 -8.152128458e-06
14.56588745 -8.152128455e-06
14.56587132 -8.152128439e-06
14.56587318 -8.152128442e-06
14.56588011 -8.152128448e-06
14.56588871 -8.152128456e-06
14.56589551 -8.152128464e-06
14.56589879 -8.152128468e-06
14.56589857 -8.152128468e-06
14.56589594 -8.152128465e-06
14.56589251 -8.152128461e-06
14.56589 -8.152128458e-06
14.5658895 -8.152128457e-06
14.56589065 -8.152128458e-06
14.56589166 -8.15212846e-06
14.5658907 -8.15212846e-06
14.56588762 -8.152128458e-06
14.56588445 -8.152128455e-06
14.56588397 -8.152128452e-06
14.56587329 -8.152128439e-06
14.56587496 -8.152128442e-06
14.56588158 -8.152128448e-06
14.56588912 -8.152128456e-06
14.5658942 -8.152128462e-06
14.56589583 -8.152128465e-06
14.56589471 -8.152128464e-06
14.56589183 -8.152128461e-06
14.56588803 -8.152128455e-06
14.56588442 -8.152128451e-06
14.56588236 -8.152128449e-06
14.56588242 -8.15212845e-06
14.56588353 -8.152128451e-06
14.56588356 -8.152128452e-06
14.56588143 -8.152128451e-06
14.56587851 -8.152128448e-06
14.56587791 -8.152128446e-06
14.56587925 -8.152128442e-06
14.5658801 -8.152128445e-06
14.56588411 -8.15212845e-06
14.5658876 -8.152128455e-06
14.56588851 -8.152128457e-06
14.56588737 -8.152128457e-06
14.56588561 -8.152128455e-06
14.56588363 -8.152128451e-06
14.56588087 -8.152128446e-06
14.56587742 -8.152128442e-06
14.56587473 -8.15212844e-06
14.5658744 -8.15212844e-06
14.56587611 -8.152128441e-06
14.56587752 -8.152128442e-06
14.56587646 -8.152128442e-06
14.5658735 -8.152128439e-06
14.56587188 -8.152128437e-06
14.56586951 -8.152128439e-06
14.56587672 -8.15212845e-06
14.56588698 -8.152128463e-06
14.56589714 -8.152128474e-06
14.56590447 -8.152128484e-06
14.56590759 -8.152128489e-06
14.56590675 -8.152128491e-06
14.5659034 -8.152128488e-06
14.56589928 -8.152128482e-06
14.56589561 -8.152128474e-06
14.56589297 -8.152128467e-06
14.56589168 -8.152128463e-06
14.56589221 -8.152128464e-06
14.56589509 -8.15212847e-06
14.56590024 -8.152128478e-06
14.56590634 -8.152128487e-06
14.56591114 -8.152128492e-06
14.56586966 -8.152128439e-06
14.56587649 -8.152128449e-06
14.56588485 -8.15212846e-06
14.56589306 -8.152128471e-06
14.56589989 -8.15212848e-06
14.56590449 -8.152128485e-06
14.56590637 -8.152128487e-06
14.56590554 -8.152128486e-06
14.56590245 -8.15212848e-06
14.56589791 -8.152128472e-06
14.56589301 -8.152128463e-06
14.56588915 -8.152128458e-06
14.56588807 -8.152128457e-06
14.56589119 -8.152128463e-06
14.56589849 -8.152128474e-06
